Y,X,title,href,descriptio,id,data
13.363298,52.580553,Trödelmarkt Kopenhagener Straße,http://www.berlin.de/sen/wirtschaft/service/maerkte-feste/wochen-troedelmaerkte/index.php/detail/204,"Do
Fr<br />10:00 - 14:00
05:00 - 14:00<br /> <a href=""http://www.berlin.de/sen/wirtschaft/service/maerkte-feste/wochen-troedelmaerkte/index.php/detail/204"">Mehr...</a>",http://www.berlin.de/sen/wirtschaft/service/maerkte-feste/wochen-troedelmaerkte/index.php/detail/204,"{ ""id"": ""204"", ""bezirk"": ""Pankow"", ""location"": ""Trödelmarkt Kopenhagener Straße"", ""latitude"": ""52,580553"", ""longitude"": ""13,363298"", ""tage"": ""Do\nFr"", ""zeiten"": ""10:00 - 14:00\n05:00 - 14:00"", ""betreiber"": ""Inhaber: Frank Paul, Tel.: 336 32 30 und 0173"
13.302359,52.626595,Burgfrauenstraße,http://www.berlin.de/sen/wirtschaft/service/maerkte-feste/wochen-troedelmaerkte/index.php/detail/206,"Do - Sa<br />08:00 - 13:00<br /> <a href=""http://www.berlin.de/sen/wirtschaft/service/maerkte-feste/wochen-troedelmaerkte/index.php/detail/206"">Mehr...</a>",http://www.berlin.de/sen/wirtschaft/service/maerkte-feste/wochen-troedelmaerkte/index.php/detail/206,"{ ""id"": ""206"", ""bezirk"": ""Reinickendorf"", ""location"": ""Burgfrauenstraße"", ""latitude"": ""52,626595"", ""longitude"": ""13,302359"", ""tage"": ""Do - Sa"", ""zeiten"": ""08:00 - 13:00"", ""betreiber"": ""Marktleitung: Herr Hengstmann\nTel.: 824 62 84, 0172\/381 07 84"", ""e"
13.354374,52.596627,Wilhelmsruher Damm / Senftenberger Ring,http://www.berlin.de/sen/wirtschaft/service/maerkte-feste/wochen-troedelmaerkte/index.php/detail/208,"Do,Sa<br />08:00 - 14:00<br /> <a href=""http://www.berlin.de/sen/wirtschaft/service/maerkte-feste/wochen-troedelmaerkte/index.php/detail/208"">Mehr...</a>",http://www.berlin.de/sen/wirtschaft/service/maerkte-feste/wochen-troedelmaerkte/index.php/detail/208,"{ ""id"": ""208"", ""bezirk"": ""Reinickendorf"", ""location"": ""Wilhelmsruher Damm \/ Senftenberger Ring"", ""latitude"": ""52,596627"", ""longitude"": ""13,354374"", ""tage"": ""Do,Sa"", ""zeiten"": ""08:00 - 14:00"", ""betreiber"": ""Marktleitung: Klaus Szlapka\nTel.: 375 32 64, 0"
13.307372,52.615944,Fellbacher Platz,http://www.berlin.de/sen/wirtschaft/service/maerkte-feste/wochen-troedelmaerkte/index.php/detail/210,"Mi,Sa<br />08:00 - 13:00<br /> <a href=""http://www.berlin.de/sen/wirtschaft/service/maerkte-feste/wochen-troedelmaerkte/index.php/detail/210"">Mehr...</a>",http://www.berlin.de/sen/wirtschaft/service/maerkte-feste/wochen-troedelmaerkte/index.php/detail/210,"{ ""id"": ""210"", ""bezirk"": ""Reinickendorf"", ""location"": ""Fellbacher Platz"", ""latitude"": ""52,615944"", ""longitude"": ""13,307372"", ""tage"": ""Mi,Sa"", ""zeiten"": ""08:00 - 13:00"", ""betreiber"": ""Marktleitung: Angela Reese-Jörk\nTel.: 0163\/194 43 81"", ""email"": """","
13.35463,52.59735,Trödelmarkt Wilhelmsruher Damm 231-245,http://www.berlin.de/sen/wirtschaft/service/maerkte-feste/wochen-troedelmaerkte/index.php/detail/212,"So<br />08:00 - 16:00<br /> <a href=""http://www.berlin.de/sen/wirtschaft/service/maerkte-feste/wochen-troedelmaerkte/index.php/detail/212"">Mehr...</a>",http://www.berlin.de/sen/wirtschaft/service/maerkte-feste/wochen-troedelmaerkte/index.php/detail/212,"{ ""id"": ""212"", ""bezirk"": ""Reinickendorf"", ""location"": ""Trödelmarkt Wilhelmsruher Damm 231-245"", ""latitude"": ""52,59735"", ""longitude"": ""13,35463"", ""tage"": ""So"", ""zeiten"": ""08:00 - 16:00"", ""betreiber"": ""Frank Laskowski, Tel.: 45 80 10 34, 0174\/201 75 02"","
13.36583,52.560786,Trödelmarkt Markstr. 32,http://www.berlin.de/sen/wirtschaft/service/maerkte-feste/wochen-troedelmaerkte/index.php/detail/214,"So<br />06:00 - 15:30<br /> <a href=""http://www.berlin.de/sen/wirtschaft/service/maerkte-feste/wochen-troedelmaerkte/index.php/detail/214"">Mehr...</a>",http://www.berlin.de/sen/wirtschaft/service/maerkte-feste/wochen-troedelmaerkte/index.php/detail/214,"{ ""id"": ""214"", ""bezirk"": ""Reinickendorf"", ""location"": ""Trödelmarkt Markstr. 32"", ""latitude"": ""52,560786"", ""longitude"": ""13,36583"", ""tage"": ""So"", ""zeiten"": ""06:00 - 15:30"", ""betreiber"": ""Herr Yesildag, Tel.: 38 30 70 44"", ""email"": """", ""www"": """", ""bemerku"
13.33009,52.57,Trödelmarkt Ollenhauer Straße 107,http://www.berlin.de/sen/wirtschaft/service/maerkte-feste/wochen-troedelmaerkte/index.php/detail/216,"So<br />06:00 - 14:00<br /> <a href=""http://www.berlin.de/sen/wirtschaft/service/maerkte-feste/wochen-troedelmaerkte/index.php/detail/216"">Mehr...</a>",http://www.berlin.de/sen/wirtschaft/service/maerkte-feste/wochen-troedelmaerkte/index.php/detail/216,"{ ""id"": ""216"", ""bezirk"": ""Reinickendorf"", ""location"": ""Trödelmarkt Ollenhauer Straße 107"", ""latitude"": ""52,57"", ""longitude"": ""13,33009"", ""tage"": ""So"", ""zeiten"": ""06:00 - 14:00"", ""betreiber"": ""Herr Yesildag, Tel.: 38 30 70 44"", ""email"": """", ""www"": """", """
13.472268,52.50405,Trödelmarkt Marktstraße 39-40,http://www.berlin.de/sen/wirtschaft/service/maerkte-feste/wochen-troedelmaerkte/index.php/detail/218,"So<br />07:00 - 16:00<br /> <a href=""http://www.berlin.de/sen/wirtschaft/service/maerkte-feste/wochen-troedelmaerkte/index.php/detail/218"">Mehr...</a>",http://www.berlin.de/sen/wirtschaft/service/maerkte-feste/wochen-troedelmaerkte/index.php/detail/218,"{ ""id"": ""218"", ""bezirk"": ""Reinickendorf"", ""location"": ""Trödelmarkt Marktstraße 39-40"", ""latitude"": ""52,50405"", ""longitude"": ""13,472268"", ""tage"": ""So"", ""zeiten"": ""07:00 - 16:00"", ""betreiber"": ""Herr Saglam, Tel.: 0163\/208 25 68"", ""email"": """", ""www"": """","
13.36399,52.56026,"Trödelmarkt Schuhcenter Siemes, Parkplatz Markstr. 17 - 18",http://www.berlin.de/sen/wirtschaft/service/maerkte-feste/wochen-troedelmaerkte/index.php/detail/220,"So<br />07:00 - 16:00<br /> <a href=""http://www.berlin.de/sen/wirtschaft/service/maerkte-feste/wochen-troedelmaerkte/index.php/detail/220"">Mehr...</a>",http://www.berlin.de/sen/wirtschaft/service/maerkte-feste/wochen-troedelmaerkte/index.php/detail/220,"{ ""id"": ""220"", ""bezirk"": ""Reinickendorf"", ""location"": ""Trödelmarkt Schuhcenter Siemes, Parkplatz Markstr. 17 - 18"", ""latitude"": ""52,56026"", ""longitude"": ""13,36399"", ""tage"": ""So"", ""zeiten"": ""07:00 - 16:00"", ""betreiber"": ""Höfges Veranstaltungspool GmbH,"
13.290459,52.633502,"KinderTrödelmarkt Zeltinger Platz, 13465 Berlin-Frohnau",http://www.berlin.de/sen/wirtschaft/service/maerkte-feste/wochen-troedelmaerkte/index.php/detail/222,"nur 14.06. und 11.10.2015<br />09:00 - 14:00<br /> <a href=""http://www.berlin.de/sen/wirtschaft/service/maerkte-feste/wochen-troedelmaerkte/index.php/detail/222"">Mehr...</a>",http://www.berlin.de/sen/wirtschaft/service/maerkte-feste/wochen-troedelmaerkte/index.php/detail/222,"{ ""id"": ""222"", ""bezirk"": ""Reinickendorf"", ""location"": ""KinderTrödelmarkt Zeltinger Platz, 13465 Berlin-Frohnau"", ""latitude"": ""52,633502"", ""longitude"": ""13,290459"", ""tage"": ""nur 14.06. und 11.10.2015"", ""zeiten"": ""09:00 - 14:00"", ""betreiber"": ""Interesseng"
13.285248,52.585002,"Wochenmarkt in Tegel, Borsighallen",http://www.berlin.de/sen/wirtschaft/service/maerkte-feste/wochen-troedelmaerkte/index.php/detail/370,"Fr ab 22.05.2015<br />10:00 - 18:00<br /> <a href=""http://www.berlin.de/sen/wirtschaft/service/maerkte-feste/wochen-troedelmaerkte/index.php/detail/370"">Mehr...</a>",http://www.berlin.de/sen/wirtschaft/service/maerkte-feste/wochen-troedelmaerkte/index.php/detail/370,"{ ""id"": ""370"", ""bezirk"": ""Reinickendorf"", ""location"": ""Wochenmarkt in Tegel, Borsighallen"", ""latitude"": ""52,585002"", ""longitude"": ""13,285248"", ""tage"": ""Fr ab 22.05.2015"", ""zeiten"": ""10:00 - 18:00"", ""betreiber"": ""Marktleitung: B-B-M Veranstaltungs- und Se"
13.379475,52.44545,Rathausvorplatz,http://www.berlin.de/sen/wirtschaft/service/maerkte-feste/wochen-troedelmaerkte/index.php/detail/224,"Mi
Sa<br />08:00 - 18:00
08:00 - 16:00<br /> <a href=""http://www.berlin.de/sen/wirtschaft/service/maerkte-feste/wochen-troedelmaerkte/index.php/detail/224"">Mehr...</a>",http://www.berlin.de/sen/wirtschaft/service/maerkte-feste/wochen-troedelmaerkte/index.php/detail/224,"{ ""id"": ""224"", ""bezirk"": ""Spandau"", ""location"": ""Rathausvorplatz"", ""latitude"": ""52,44545"", ""longitude"": ""13,379475"", ""tage"": ""Mi\nSa"", ""zeiten"": ""08:00 - 18:00\n08:00 - 16:00"", ""betreiber"": ""Bezirksamt Spandau von Berlin\nOrdnungsamt, \nTel.: 90279-22 78"
13.237001,52.544394,"Haselhorst, Burscheider Weg",http://www.berlin.de/sen/wirtschaft/service/maerkte-feste/wochen-troedelmaerkte/index.php/detail/226,"Fr<br />08:00 - 13:00<br /> <a href=""http://www.berlin.de/sen/wirtschaft/service/maerkte-feste/wochen-troedelmaerkte/index.php/detail/226"">Mehr...</a>",http://www.berlin.de/sen/wirtschaft/service/maerkte-feste/wochen-troedelmaerkte/index.php/detail/226,"{ ""id"": ""226"", ""bezirk"": ""Spandau"", ""location"": ""Haselhorst, Burscheider Weg"", ""latitude"": ""52,544394"", ""longitude"": ""13,237001"", ""tage"": ""Fr"", ""zeiten"": ""08:00 - 13:00"", ""betreiber"": ""Bezirksamt Spandau von Berlin\nOrdnungsamt, \nTel.: 90279-22 78 (H. K"
13.20684,52.562098,"Hakenfelde, Michelstadter Weg",http://www.berlin.de/sen/wirtschaft/service/maerkte-feste/wochen-troedelmaerkte/index.php/detail/228,"Mo,Do<br />08:00 - 13:00<br /> <a href=""http://www.berlin.de/sen/wirtschaft/service/maerkte-feste/wochen-troedelmaerkte/index.php/detail/228"">Mehr...</a>",http://www.berlin.de/sen/wirtschaft/service/maerkte-feste/wochen-troedelmaerkte/index.php/detail/228,"{ ""id"": ""228"", ""bezirk"": ""Spandau"", ""location"": ""Hakenfelde, Michelstadter Weg"", ""latitude"": ""52,562098"", ""longitude"": ""13,20684"", ""tage"": ""Mo,Do"", ""zeiten"": ""08:00 - 13:00"", ""betreiber"": ""Bezirksamt Spandau von Berlin\nOrdnungsamt, \nTel.: 90279-22 78 ("
13.19673,52.523641,"Wilhelmstadt, Brüderstraße",http://www.berlin.de/sen/wirtschaft/service/maerkte-feste/wochen-troedelmaerkte/index.php/detail/230,"Sa<br />08:00 - 13:00<br /> <a href=""http://www.berlin.de/sen/wirtschaft/service/maerkte-feste/wochen-troedelmaerkte/index.php/detail/230"">Mehr...</a>",http://www.berlin.de/sen/wirtschaft/service/maerkte-feste/wochen-troedelmaerkte/index.php/detail/230,"{ ""id"": ""230"", ""bezirk"": ""Spandau"", ""location"": ""Wilhelmstadt, Brüderstraße"", ""latitude"": ""52,523641"", ""longitude"": ""13,19673"", ""tage"": ""Sa"", ""zeiten"": ""08:00 - 13:00"", ""betreiber"": ""Bezirksamt Spandau von Berlin\nOrdnungsamt, \nTel.: 90279-22 78 (H. K"
13.205635,52.538976,"Altstadt Spandau - Markt
Havelländischer Land- und Bauernmarkt",http://www.berlin.de/sen/wirtschaft/service/maerkte-feste/wochen-troedelmaerkte/index.php/detail/232,"Mo, Di, Do, Fr<br />ab 09:00 ab 09. März 2015<br /> <a href=""http://www.berlin.de/sen/wirtschaft/service/maerkte-feste/wochen-troedelmaerkte/index.php/detail/232"">Mehr...</a>",http://www.berlin.de/sen/wirtschaft/service/maerkte-feste/wochen-troedelmaerkte/index.php/detail/232,"{ ""id"": ""232"", ""bezirk"": ""Spandau"", ""location"": ""Altstadt Spandau - Markt\nHavelländischer Land- und Bauernmarkt"", ""latitude"": ""52,538976"", ""longitude"": ""13,205635"", ""tage"": ""Mo, Di, Do, Fr"", ""zeiten"": ""ab 09:00 ab 09. März 2015"", ""betreiber"": ""Marktle"
13.194182,52.533683,Brunsbütteler Damm 26,http://www.berlin.de/sen/wirtschaft/service/maerkte-feste/wochen-troedelmaerkte/index.php/detail/234,"Fr<br />08:00 - 15:00<br /> <a href=""http://www.berlin.de/sen/wirtschaft/service/maerkte-feste/wochen-troedelmaerkte/index.php/detail/234"">Mehr...</a>",http://www.berlin.de/sen/wirtschaft/service/maerkte-feste/wochen-troedelmaerkte/index.php/detail/234,"{ ""id"": ""234"", ""bezirk"": ""Spandau"", ""location"": ""Brunsbütteler Damm 26"", ""latitude"": ""52,533683"", ""longitude"": ""13,194182"", ""tage"": ""Fr"", ""zeiten"": ""08:00 - 15:00"", ""betreiber"": ""Marktleitung: \nGakenholz und Gellesch GmbH\nTel.: 396 11 96, 0171\/602 42"
13.165869,52.52135,Einkaufscenter Staaken / Obstallee,http://www.berlin.de/sen/wirtschaft/service/maerkte-feste/wochen-troedelmaerkte/index.php/detail/236,"Di,Fr<br />09:00 - 15:00<br /> <a href=""http://www.berlin.de/sen/wirtschaft/service/maerkte-feste/wochen-troedelmaerkte/index.php/detail/236"">Mehr...</a>",http://www.berlin.de/sen/wirtschaft/service/maerkte-feste/wochen-troedelmaerkte/index.php/detail/236,"{ ""id"": ""236"", ""bezirk"": ""Spandau"", ""location"": ""Einkaufscenter Staaken \/ Obstallee"", ""latitude"": ""52,52135"", ""longitude"": ""13,165869"", ""tage"": ""Di,Fr"", ""zeiten"": ""09:00 - 15:00"", ""betreiber"": ""Marktleitung: Michael Eßing, Tel.: 0173\/811 27 86"", ""emai"
13.17081,52.550087,Flohmarkt Falkenseer Chaussee/Siegener Straße,http://www.berlin.de/sen/wirtschaft/service/maerkte-feste/wochen-troedelmaerkte/index.php/detail/238,"So<br />07:00 - 15:30<br /> <a href=""http://www.berlin.de/sen/wirtschaft/service/maerkte-feste/wochen-troedelmaerkte/index.php/detail/238"">Mehr...</a>",http://www.berlin.de/sen/wirtschaft/service/maerkte-feste/wochen-troedelmaerkte/index.php/detail/238,"{ ""id"": ""238"", ""bezirk"": ""Spandau"", ""location"": ""Flohmarkt Falkenseer Chaussee\/Siegener Straße"", ""latitude"": ""52,550087"", ""longitude"": ""13,17081"", ""tage"": ""So"", ""zeiten"": ""07:00 - 15:30"", ""betreiber"": ""Herr Yesildag, Tel.: 38 30 70 44 "", ""email"": """", """
13.245655,52.540423,"Trödelmarkt METRO Spandau, Nonnendammallee 135",http://www.berlin.de/sen/wirtschaft/service/maerkte-feste/wochen-troedelmaerkte/index.php/detail/240,"So<br />07:00 - 16:00<br /> <a href=""http://www.berlin.de/sen/wirtschaft/service/maerkte-feste/wochen-troedelmaerkte/index.php/detail/240"">Mehr...</a>",http://www.berlin.de/sen/wirtschaft/service/maerkte-feste/wochen-troedelmaerkte/index.php/detail/240,"{ ""id"": ""240"", ""bezirk"": ""Spandau"", ""location"": ""Trödelmarkt METRO Spandau, Nonnendammallee 135"", ""latitude"": ""52,540423"", ""longitude"": ""13,245655"", ""tage"": ""So"", ""zeiten"": ""07:00 - 16:00"", ""betreiber"": ""Höfges Veranstaltungspool GmbH, Krefeld\nTel.: 0"
13.258016,52.540861,Trödelmarkt Siemensstadt,http://www.berlin.de/sen/wirtschaft/service/maerkte-feste/wochen-troedelmaerkte/index.php/detail/242,"So<br />06:00 - 15:00<br /> <a href=""http://www.berlin.de/sen/wirtschaft/service/maerkte-feste/wochen-troedelmaerkte/index.php/detail/242"">Mehr...</a>",http://www.berlin.de/sen/wirtschaft/service/maerkte-feste/wochen-troedelmaerkte/index.php/detail/242,"{ ""id"": ""242"", ""bezirk"": ""Spandau"", ""location"": ""Trödelmarkt Siemensstadt"", ""latitude"": ""52,540861"", ""longitude"": ""13,258016"", ""tage"": ""So"", ""zeiten"": ""06:00 - 15:00"", ""betreiber"": ""Frank Paul, Tel.: 336 32 30 und 0173\/408 60 19"", ""email"": """", ""www"": """
13.383004,52.512166,Trödelmarkt Wilhelmstr. 8,http://www.berlin.de/sen/wirtschaft/service/maerkte-feste/wochen-troedelmaerkte/index.php/detail/244,"So<br />07:00 - 15:00<br /> <a href=""http://www.berlin.de/sen/wirtschaft/service/maerkte-feste/wochen-troedelmaerkte/index.php/detail/244"">Mehr...</a>",http://www.berlin.de/sen/wirtschaft/service/maerkte-feste/wochen-troedelmaerkte/index.php/detail/244,"{ ""id"": ""244"", ""bezirk"": ""Spandau"", ""location"": ""Trödelmarkt Wilhelmstr. 8"", ""latitude"": ""52,512166"", ""longitude"": ""13,383004"", ""tage"": ""So"", ""zeiten"": ""07:00 - 15:00"", ""betreiber"": ""Herr Yesildag, Tel.: 38 30 70 44 "", ""email"": """", ""www"": """", ""bemerkung"
13.20847,52.55868,Trödelmarkt Streitstr. 18,http://www.berlin.de/sen/wirtschaft/service/maerkte-feste/wochen-troedelmaerkte/index.php/detail/246,"So<br />06:00 - 14:00<br /> <a href=""http://www.berlin.de/sen/wirtschaft/service/maerkte-feste/wochen-troedelmaerkte/index.php/detail/246"">Mehr...</a>",http://www.berlin.de/sen/wirtschaft/service/maerkte-feste/wochen-troedelmaerkte/index.php/detail/246,"{ ""id"": ""246"", ""bezirk"": ""Spandau"", ""location"": ""Trödelmarkt Streitstr. 18"", ""latitude"": ""52,55868"", ""longitude"": ""13,20847"", ""tage"": ""So"", ""zeiten"": ""06:00 - 14:00"", ""betreiber"": ""Herr Yesildag, Tel.: 38 30 70 44 "", ""email"": """", ""www"": """", ""bemerkungen"
13.129479,52.472672,"Kinderflohmarkt in der Landstadt Gatow
Am Flugplatz Gatow, Ansprechpartner: Joachim Weiß, Tel.: 36 80 20 45",http://www.berlin.de/sen/wirtschaft/service/maerkte-feste/wochen-troedelmaerkte/index.php/detail/248,"nur 25.04.2015<br />11:00 - 14:00<br /> <a href=""http://www.berlin.de/sen/wirtschaft/service/maerkte-feste/wochen-troedelmaerkte/index.php/detail/248"">Mehr...</a>",http://www.berlin.de/sen/wirtschaft/service/maerkte-feste/wochen-troedelmaerkte/index.php/detail/248,"{ ""id"": ""248"", ""bezirk"": ""Spandau"", ""location"": ""Kinderflohmarkt in der Landstadt Gatow\nAm Flugplatz Gatow, Ansprechpartner: Joachim Weiß, Tel.: 36 80 20 45"", ""latitude"": ""52,472672"", ""longitude"": ""13,129479"", ""tage"": ""nur 25.04.2015"", ""zeiten"": ""11:00"
13.203916,52.536978,"Spezialmarkt Â„15. WeinSommer Rheinland-PfalzÂ“ in Kooperation mit dem Spandauer Altstadtfest,
Marktplatz",http://www.berlin.de/sen/wirtschaft/service/maerkte-feste/wochen-troedelmaerkte/index.php/detail/250,"27.08.2015
28.08.2015
29.08.2015
30.08.2015<br />













16:00-23:00
11:00-24:00
11:00-24:00
11:00-20:00<br /> <a href=""http://www.berlin.de/sen/wirtschaft/service/maerkte-feste/wochen-troedelmaerkte/index.php/detail/250"">Mehr...</a>",http://www.berlin.de/sen/wirtschaft/service/maerkte-feste/wochen-troedelmaerkte/index.php/detail/250,"{ ""id"": ""250"", ""bezirk"": ""Spandau"", ""location"": ""Spezialmarkt Â„15. WeinSommer Rheinland-PfalzÂ“ in Kooperation mit dem Spandauer Altstadtfest,\nMarktplatz"", ""latitude"": ""52,536978"", ""longitude"": ""13,203916"", ""tage"": ""27.08.2015\n28.08.2015\n29.08."
13.212436,52.540052,"Nachtmarkt auf der Zitadelle im Rahmen des Citadell Music Festivals, Am Juliusturm",http://www.berlin.de/sen/wirtschaft/service/maerkte-feste/wochen-troedelmaerkte/index.php/detail/364,"20.06.2015 und 15.08.2015<br />18:00 - 24:00<br /> <a href=""http://www.berlin.de/sen/wirtschaft/service/maerkte-feste/wochen-troedelmaerkte/index.php/detail/364"">Mehr...</a>",http://www.berlin.de/sen/wirtschaft/service/maerkte-feste/wochen-troedelmaerkte/index.php/detail/364,"{ ""id"": ""364"", ""bezirk"": ""Spandau"", ""location"": ""Nachtmarkt auf der Zitadelle im Rahmen des Citadell Music Festivals, Am Juliusturm"", ""latitude"": ""52,540052"", ""longitude"": ""13,212436"", ""tage"": ""20.06.2015 und 15.08.2015"", ""zeiten"": ""18:00 - 24:00"", ""betr"
13.321983,52.456807,Mehrerer Einträge...,http://www.berlin.de/sen/wirtschaft/service/maerkte-feste/wochen-troedelmaerkte/index.php/detail/252,"<strong>Hermann-Ehlers-Platz
am Rathaus Steglitz</strong><br />Di, Sa
Do<br />07:00 - 14:00
07:00 - 18:00<br /> <a href=""http://www.berlin.de/sen/wirtschaft/service/maerkte-feste/wochen-troedelmaerkte/index.php/detail/252"">Mehr...</a><br /><br /><strong>",http://www.berlin.de/sen/wirtschaft/service/maerkte-feste/wochen-troedelmaerkte/index.php/detail/252,"{ ""id"": ""252"", ""bezirk"": ""Steglitz-Zehlendorf"", ""location"": ""Hermann-Ehlers-Platz\nam Rathaus Steglitz"", ""latitude"": ""52,456807"", ""longitude"": ""13,321983"", ""tage"": ""Di, Sa\nDo"", ""zeiten"": ""07:00 - 14:00\n07:00 - 18:00"", ""betreiber"": ""Bezirksamt Steglitz-"
13.327264,52.42786,"Lichterfelde, Kranoldplatz",http://www.berlin.de/sen/wirtschaft/service/maerkte-feste/wochen-troedelmaerkte/index.php/detail/254,"Mi,Sa<br />07:00 - 14:00<br /> <a href=""http://www.berlin.de/sen/wirtschaft/service/maerkte-feste/wochen-troedelmaerkte/index.php/detail/254"">Mehr...</a>",http://www.berlin.de/sen/wirtschaft/service/maerkte-feste/wochen-troedelmaerkte/index.php/detail/254,"{ ""id"": ""254"", ""bezirk"": ""Steglitz-Zehlendorf"", ""location"": ""Lichterfelde, Kranoldplatz"", ""latitude"": ""52,42786"", ""longitude"": ""13,327264"", ""tage"": ""Mi,Sa"", ""zeiten"": ""07:00 - 14:00"", ""betreiber"": ""Bezirksamt Steglitz-Zehlendorf von Berlin, Marktverwaltu"
13.342439,52.440887,"Rathaus Lankwitz, Leonorenstraße",http://www.berlin.de/sen/wirtschaft/service/maerkte-feste/wochen-troedelmaerkte/index.php/detail/256,"Mo,Fr<br />07:00 - 13:00<br /> <a href=""http://www.berlin.de/sen/wirtschaft/service/maerkte-feste/wochen-troedelmaerkte/index.php/detail/256"">Mehr...</a>",http://www.berlin.de/sen/wirtschaft/service/maerkte-feste/wochen-troedelmaerkte/index.php/detail/256,"{ ""id"": ""256"", ""bezirk"": ""Steglitz-Zehlendorf"", ""location"": ""Rathaus Lankwitz, Leonorenstraße"", ""latitude"": ""52,440887"", ""longitude"": ""13,342439"", ""tage"": ""Mo,Fr"", ""zeiten"": ""07:00 - 13:00"", ""betreiber"": ""Bezirksamt Steglitz-Zehlendorf von Berlin, Markt"
13.312017,52.442859,Ludwig-Beck-Platz,http://www.berlin.de/sen/wirtschaft/service/maerkte-feste/wochen-troedelmaerkte/index.php/detail/258,"Fr
Sa<br />07:00 - 13:00
08:00 - 14:00<br /> <a href=""http://www.berlin.de/sen/wirtschaft/service/maerkte-feste/wochen-troedelmaerkte/index.php/detail/258"">Mehr...</a>",http://www.berlin.de/sen/wirtschaft/service/maerkte-feste/wochen-troedelmaerkte/index.php/detail/258,"{ ""id"": ""258"", ""bezirk"": ""Steglitz-Zehlendorf"", ""location"": ""Ludwig-Beck-Platz"", ""latitude"": ""52,442859"", ""longitude"": ""13,312017"", ""tage"": ""Fr\nSa"", ""zeiten"": ""07:00 - 13:00\n08:00 - 14:00"", ""betreiber"": ""Bezirksamt Steglitz-Zehlendorf von Berlin, Markt"
13.272523,52.675748,Andrézeile (Ladiusmarkt),http://www.berlin.de/sen/wirtschaft/service/maerkte-feste/wochen-troedelmaerkte/index.php/detail/262,"Sa<br />08:00 - 13:00<br /> <a href=""http://www.berlin.de/sen/wirtschaft/service/maerkte-feste/wochen-troedelmaerkte/index.php/detail/262"">Mehr...</a>",http://www.berlin.de/sen/wirtschaft/service/maerkte-feste/wochen-troedelmaerkte/index.php/detail/262,"{ ""id"": ""262"", ""bezirk"": ""Steglitz-Zehlendorf"", ""location"": ""Andrézeile (Ladiusmarkt)"", ""latitude"": ""52,675748"", ""longitude"": ""13,272523"", ""tage"": ""Sa"", ""zeiten"": ""08:00 - 13:00"", ""betreiber"": ""Marktleitung: Metin Sunday\nTel.: 03329\/69 72 15, 0172\/39"
13.258104,52.433515,Zeli - Eck,http://www.berlin.de/sen/wirtschaft/service/maerkte-feste/wochen-troedelmaerkte/index.php/detail/264,"Sa<br />08:00 - 13:00<br /> <a href=""http://www.berlin.de/sen/wirtschaft/service/maerkte-feste/wochen-troedelmaerkte/index.php/detail/264"">Mehr...</a>",http://www.berlin.de/sen/wirtschaft/service/maerkte-feste/wochen-troedelmaerkte/index.php/detail/264,"{ ""id"": ""264"", ""bezirk"": ""Steglitz-Zehlendorf"", ""location"": ""Zeli - Eck"", ""latitude"": ""52,433515"", ""longitude"": ""13,258104"", ""tage"": ""Sa"", ""zeiten"": ""08:00 - 13:00"", ""betreiber"": ""Marktleitung: Metin Sunday\nTel.: 03329\/69 72 15, 0172\/390 20 05"", ""emai"
13.141813,52.412281,Wilhelmplatz,http://www.berlin.de/sen/wirtschaft/service/maerkte-feste/wochen-troedelmaerkte/index.php/detail/266,"Fr<br />13:00 - 18:00<br /> <a href=""http://www.berlin.de/sen/wirtschaft/service/maerkte-feste/wochen-troedelmaerkte/index.php/detail/266"">Mehr...</a>",http://www.berlin.de/sen/wirtschaft/service/maerkte-feste/wochen-troedelmaerkte/index.php/detail/266,"{ ""id"": ""266"", ""bezirk"": ""Steglitz-Zehlendorf"", ""location"": ""Wilhelmplatz"", ""latitude"": ""52,412281"", ""longitude"": ""13,141813"", ""tage"": ""Fr"", ""zeiten"": ""13:00 - 18:00"", ""betreiber"": ""Marktleitung: Metin Sunday\nTel.: 03329\/69 72 15, 0172\/390 20 05"", ""em"
13.21652,52.43875,"Markt Schlachtensee, Matterhornstr. 52/54, 14129 Berlin",http://www.berlin.de/sen/wirtschaft/service/maerkte-feste/wochen-troedelmaerkte/index.php/detail/268,"Di,Fr,Sa
So<br />08:00 - 14:00
10:00 - 14:00<br /> <a href=""http://www.berlin.de/sen/wirtschaft/service/maerkte-feste/wochen-troedelmaerkte/index.php/detail/268"">Mehr...</a>",http://www.berlin.de/sen/wirtschaft/service/maerkte-feste/wochen-troedelmaerkte/index.php/detail/268,"{ ""id"": ""268"", ""bezirk"": ""Steglitz-Zehlendorf"", ""location"": ""Markt Schlachtensee, Matterhornstr. 52\/54, 14129 Berlin"", ""latitude"": ""52,43875"", ""longitude"": ""13,21652"", ""tage"": ""Di,Fr,Sa\nSo"", ""zeiten"": ""08:00 - 14:00\n10:00 - 14:00"", ""betreiber"": ""Markt"
